-7, 74
-75, 95
64, 55
-2, -19
-31, 77
-5, -30
76, -23
17, 77
-69, 28
61, -69
65, -48
43, -55
74, -75
-23, 94
-32, -55
-51, -20
79, 19
-25, -11
-2, 24
20, 65
89, 13
89, -33
-24, -72
-22, 80
57, 86
13, 34
57, -3
-62, 4
26, -65
-71, -21
20, -78
-64, 15
-27, 9
55, 66
6, -32
34, -3
-36, -19
16, -86
0, 53
10, 40
7, -51
69, 71
-52, 45
1, 67
-65, 96
14, 24
14, -58
25, -44
79, -78
34, 40
80, 59
79, 86
-38, -82
91, 47
-85, -70
-6, 65
91, 15
41, -53
16, 92
-76, 87
1, 8
-14, 24
57, 58
4, 88
22, 94
13, -89
23, -94
-57, 24
-58, -14
79, -22
-50, 85
-58, 58
73, -75
-33, -57
67, 23
43, 95
82, -60
41, -38
-56, -54
28, -3
33, -17
52, -82
33, 33
-29, -58
10, 64
-43, -38
26, 41
-61, 14
34, -18
-26, -68
56, -6
65, 65
13, -9
2, 83
-53, 88
58, 87
93, -19
27, -85
-16, 29
-51, 9
69, -29
2, 99
27, 70
-98, -34
-73, 85
32, 80
-99, -50
-26, 7
71, 34
-9, 17
-19, -88
-88, -3
-70, 28
95, -80
-96, -62
38, -91
-82, -84
-15, -61
-69, 17
-28, -55
76, -91
59, 38
-86, 63
50, -30
-91, -88
48, -63
-77, 60
7, 59
-60, -6
18, -11
-38, 41
4, -9
-44, -63
47, -75
77, -76
-55, -59
-16, 60
-85, 4
-65, 8
-93, -24
53, -59
31, 13
-54, 14
3, 67
-91, 32
-94, -28
-9, 28
90, -30
-41, 80
-33, -90
12, -14
38, -62
47, 92
43, -72
88, -68
78, 12
23, -21
94, -62
-31, -40
49, 87
0, -81
23, -77
-98, -20
80, 8
75, -61
95, -64
-23, -72
23, 60
91, 12
-85, 76
73, 74
70, -82
11, -98
51, -35
-84, -76
49, -4
-12, -22
71, -26
64, 21
33, 51
9, -77
89, -73
39, 28
-82, 93
28, 42
-52, -81
-17, -37
-42, 29
-3, 16
24, 82
74, 72
60, 7
43, -85
-61, 7
-55, -9
66, 39
79, -11
80, 2
19, 73
51, 23
30, 94
-80, -50
97, 95
1, -25
-4, 42
-6, 91
22, 92
76, -46
-30, -73
10, 98
11, 59
-75, -38
63, 50
-34, 30
57, -33
-55, 54
-17, 99
93, 13
3, -82
65, 8
-7, 32
-45, 45
-16, -21
-92, -23
37, 76
-18, -19
-67, 58
4, -36
-37, 81
75, 11
-34, -25
40, 84
-3, -3
50, 93
66, -53
0, 63
-81, -77
-89, -64
-78, -82
68, -17
84, -34
-35, 34
37, -19
-14, -73
-74, -44
42, 79
-56, -6
-36, 38
-20, 98
89, 28
19, -55
-27, -73
-71, -81
0, -2
53, 69
-78, -47
-42, -53
39, -8
-93, 4
36, -82
-97, -77
75, 86
97, -83
-37, 52
6, -89
-46, -64
21, -55
98, -100
-97, 52
62, -89
82, 87
-80, 11
25, 69
8, 72
81, 43
-45, -53
-7, 13
-27, 90
-9, 40
60, 22
99, 10
99, -21
99, -74
87, 51
-85, -29
-22, 70
-58, 68
-55, 86
35, -10
91, 35
-65, -92
14, 39
35, -84
-3, 66
15, -98
-73, 72
78, -74
-57, 33
-98, -81
51, 71
-88, -49
6, 87
69, -72
23, 51
-28, -62
12, 65
69, 27
37, -78
-87, -80
89, -62
-51, 85
-64, 66
-35, 46
91, 94
20, -43
-53, -29
-96, 95
42, 44
-54, -45
-76, 2
-58, 36
-69, 20
-50, -53
92, -3
92, 25
-72, -87
-8, 37
-50, -96
-99, 51
22, -66
42, 37
-40, -40
-98, 41
75, -100
65, -86
-9, -88
-45, -89
11, 37
99, -40
-34, -51
22, -82
76, -81
-14, 60
82, -55
-32, 11
71, -65
-76, -30
51, 95
94, -27
-23, 15
66, 52
-99, -38
89, 93
-17, -66
1, -89
-72, 33
-49, 61
-55, 81
-46, -46
-16, 76
2, -11
21, 4
-52, -19
34, -87
36, -85
-77, 98
80, -37
-41, 69
28, -8
-25, -77
-90, -63
-39, 81
83, -55
52, -44
-59, 91
-4, -25
2, 49
-63, -49
-46, -65
-15, 15
73, -69
25, 0
34, -99
-13, 43
-100, -27
33, -78
80, -30
-86, 59
-21, -37
69, 65
93, -44
95, 23
63, -41
-38, -76
2, -79
-48, -53
-85, -84
-57, -28
-25, -93
30, 63
-75, 85
87, -6
36, 83
-45, 24
62, 24
3, 53
-28, 4
71, -85
26, -63
-43, 16
31, -41
-53, 66
-5, 97
69, 97
14, 71
39, 58
47, -42
-49, 69
19, -63
-86, -88
-79, 8
95, -12
85, 25
-28, -99
-17, -6
-37, 55
-17, -32
-16, 84
-40, 57
90, 27
-42, -10
11, 58
45, -75
-66, 52
31, 19
-44, 77
-77, 10
-76, 33
28, -83
91, -15
-90, 20
41, -64
-70, -3
17, -79
-91, 93
-67, -92
74, 20
9, -57
-92, 41
0, -49
20, -80
76, 50
-34, 40
-98, 45
-49, -53
36, 18
33, -29
60, 19
-32, -63
43, -56
48, -8
86, 8
-11, -56
-92, -93
47, -81
-82, 38
-88, 42
28, 48
27, 81
30, 41
82, -24
-36, 33
41, -9
90, -93
8, 19
-68, -82
85, -63
94, -9
9, -62
51, 94
0, 72
41, -3
-97, -60
19, -82
53, -20
-97, -43
-12, 2
8, 97
-53, 41
-2, 53
17, -46
81, -37
47, 69
29, 80
-62, -80
28, -82
15, -40
-7, -24
-31, 16
-38, -10
-44, 53
80, -48
67, -59
-27, -83
-52, -74
45, -4
-33, -61
89, -18
52, 38
-63, 51
86, -69
78, 20
-57, 84
-66, 69
-35, 42
-2, -26
-72, 60
-68, -94
-21, -73
67, -63
76, -76
-45, -13
-86, -24
-94, 81
85, 19
59, -58
29, 22
-76, -12
-78, -80
0, -82
-81, -33
80, 34
75, -95
-43, -33
88, 99
-93, 59
-99, -3
-74, -72
-29, -19
62, -8
-22, 42
-54, -17
40, 48
-9, -28
-11, 16
61, 67
-46, 44
52, 17
-40, -86
-56, -5
-58, -35
52, 21
86, 48
-77, -57
35, -60
59, 35
-98, -22
-75, -5
67, -56
48, -100
59, 62
-89, 68
16, -99
29, 70
30, 34
-42, 73
-65, 60
0, -99
84, -29
-88, -83
86, -59
72, -39
-45, 52
-1, 45
55, 44
-32, -44
3, 0
-12, -19
76, -22
5, -70
55, 22
48, 25
-36, -34
-4, -85
-7, -23
54, 67
54, -31
27, 26
-34, -91
67, -33
28, 47
82, -49
4, -51
39, 23
-38, -66
-76, 66
93, 28
-100, -29
-67, -80
-7, -1
-68, -20
5, -73
27, -26
-7, -87
8, 81
-94, 51
-24, -28
-11, -86
-47, 49
-17, -33
-98, -21
69, 4
-15, 41
33, -15
21, 50
-93, -59
-10, 56
43, -54
57, -25
-75, 12
-33, 11
-69, -18
99, 89
69, -94
56, 55
80, 89
53, 4
87, 79
-70, 47
94, 4
20, 5
15, -27
-18, 25
41, 78
-65, 88
66, -38
36, 27
79, -60
-45, 63
-68, 24
-74, 33
52, 63
-91, 40
6, 57
-56, 75
-36, -35
-40, 73
57, -44
-63, 15
62, -92
95, -21
89, 32
-39, -32
46, 19
27, 79
98, 73
4, 57
-19, -5
17, 92
-79, -78
95, -75
34, -44
-44, -38
-98, 92
13, -48
-4, -32
-20, -86
93, 16
-52, 81
-78, -64
-39, -89
86, -78
-38, 27
-86, 72
54, 53
-48, 98
-92, 44
77, 73
33, -1
-21, 90
-45, 3
4, 51
-57, -80
6, -28
63, 89
-33, 42
82, -36
-55, -60
-66, -80
-51, 12
-83, 27
-29, -25
-6, 63
-55, -41
86, -24
31, -65
-56, 45
-53, -36
59, -69
79, 55
77, -89
-80, -52
74, 3
61, 27
96, 10
69, 25
42, 66
-47, 10
68, -6
30, 56
-94, 85
10, 31
-6, -8
-95, 83
67, -38
-86, -56
55, 15
-81, 9
-75, 32
19, -1
87, -89
70, -15
-81, -40
-39, -71
97, 94
78, 19
-41, 33
48, 1
-40, 12
86, 94
88, -76
31, 17
40, -45
54, 1
78, -34
-66, 25
97, -75
-78, -28
74, -46
96, 92
77, 39
-57, -52
-38, -5
-45, -96
-86, -5
87, 84
62, 87
-52, 58
40, -27
-56, 55
-8, 41
-91, 20
-37, -9
-100, -8
28, 74
9, 66
-63, 67
94, -77
-10, 83
-73, 30
-52, -65
58, -26
-64, 22
-8, -45
-5, 90
-26, 84
15, -38
17, 66
-27, -25
94, 60
84, -84
-9, 25
-85, -26
53, -49
51, -85
-72, 10
-77, 17
28, 68
55, 96
-75, -14
32, 42
-14, -6
3, -90
-11, -73
-63, -79
-4, 41
-57, 21
22, 83
51, 42
23, -83
-4, -76
-48, -56
-100, 38
-95, 13
63, 79
46, 95
52, 50
4, 2
-95, -84
66, 46
32, -10
-90, -8
-26, -30
50, -14
-19, -69
-92, 17
51, -83
35, 17
-99, 92
6, 65
30, 76
1, 24
-17, -96
50, 15
30, 43
88, -21
-90, 39
-51, -73
86, -48
24, 34
-96, 24
23, 7
-47, 36
10, 81
-5, -38
80, -89
-64, -22
49, -87
-36, -51
-6, -49
-87, -10
-88, 22
-43, 41
51, -49
16, 98
-68, -27
-1, 76
67, 85
93, 80
-64, -99
66, -97
-19, -78
75, 79
7, 63
49, 93
-40, -4
69, 95
52, 62
64, -100
-32, 45
81, 64
38, 64
18, -75
-21, 2
15, 28
-90, -64
-12, -69
73, 90
-37, -90
58, 24
34, 15
43, -84
-5, -51
2, -29
-1, -45
-53, 80
-74, 7
62, -97
96, 20
8, -68
-73, 48
59, -83
1, 62
-81, 51
26, 19
96, -67
-1, -59
84, 90
-14, 11
-100, -72
-25, 85
-3, -64
-74, -98
11, -69
-19, -30
73, 25
35, 18
-7, -74
4, -47
-21, 97
0, 91
-13, 97
-6, -7
63, -49
91, -74
-86, -19
-98, 58
-45, 6
-43, -100
33, 23
-6, -47
45, 11
-21, 9
-12, 28
-30, 16
-96, -59
72, 58
2, 45
54, -56
78, -75
-98, -97
-92, 31
-88, -7
-8, 74
-26, -38
-71, -44
-74, 58
66, -27
-84, -98
32, 4
55, -79
-10, 54
-30, -21
-51, 62
-70, -83
-51, -8
-19, 2
67, -48
60, -5
15, 80
-17, 68
65, -93
65, -31
-75, 2
23, -51
96, 39
11, -43
-38, 47
-17, 4
84, 76
-35, -57
72, 8
9, 43
-74, 65
73, 47
66, -99
-15, 89
24, -90
74, 77
92, -59
91, -61
61, 30
-17, -26
65, -46
-86, 10
79, -13
32, 46
14, -70
-93, -56
-63, -18
36, 63
29, -18
-63, 77
-36, 93
-40, -66
-34, 83
22, -14
-31, 12
-37, 10
2, 41
-15, -72
32, 97
72, -32
46, -69
35, -42
65, -3
-56, -43
-72, -71
-65, 18
17, 60
-64, 99
9, -11
93, -39
-49, -5
-15, 37
-44, -33
84, -80
-27, -63
67, 37
27, 34
-9, 62
73, 43
77, 46
-78, 2
98, -20
-1, -43
72, 4
-94, 90
-2, -62
87, -9
37, 22
33, -68
51, 73
96, -99
98, 52
-57, 57
-46, 58
-79, 74
-65, 54
65, -44
32, -44
70, 36
21, 69
-22, 76
96, -74
-81, -100
89, -81
-71, 69
29, 38
-52, -85
-78, 50
61, 21
-29, -33
56, 99
-73, -32
3, 4
60, -62
-10, -94
54, -85
33, 56
41, -81
36, -59
-22, -75
85, -38
-70, -57
-56, 73
-53, 7
26, -72
-49, -32
-22, -69
-92, -1
37, -90
-72, -40
-12, 15
45, 85
-21, 26
81, 57
88, 6
-52, -61
-26, -67
94, -55
94, 69
97, -31
33, -52
4, 83
-59, 81
41, 91
33, 66
-10, -78
8, 32
-12, 34
43, -16
45, 29
-96, 99
-93, -77
-46, -89
47, -10
-40, -41
42, 26
-80, 95
29, 51
-72, -99
-44, -49
39, 99
20, -48
88, -42
17, 23
67, -94
15, 48
-46, -84
-43, -91
73, -3
-58, -90
-68, -60
-82, -13
-49, 24
86, 29
-68, -26
-8, -75
-93, -51
75, 61
55, 51
35, -66
-76, 29
-94, -64
78, -31
-2, -78
-86, -51
61, -98
-44, 18
68, 95
54, -81
-41, -44
-79, -76
-40, 36
76, 17
-64, -85
-78, 61
-41, 5
-87, -47
89, 92
-60, -91
73, 34
-50, -90
43, 14
-19, 61
-74, 47
-10, 81
-62, -18
-58, -10
-38, -4
-99, -33
35, -81
92, 24
-36, 43
-72, 54
-22, 72
87, -27
-94, 8
-16, -6
-95, 97
33, -18
92, -43
62, -17
5, 54
83, -22
90, -62
43, -48
-84, -88
-13, -49
39, 6
-76, 6
-45, -26
-5, -21
-93, 60
-20, 72
-54, 64
88, 3
-47, 99
-89, 39
65, -24
32, 69
52, 90
-1, -72
-86, -30
84, -66
-52, 48
-7, 0
73, 96
70, -51
-81, -12
74, 24
32, -54
86, -45
-19, 33
-34, 88
73, 10
-75, 81
-66, -35
47, -92
-24, -71
46, 91
-69, -13
-92, 23
-64, -81
-21, -89
-44, -100
-34, -47
18, 39
0, -95
86, 63
-33, 97
95, 20
92, 43
-47, -55
-62, -74
1, -18
56, -8
25, 7
-40, 9
95, 10
-28, 64
-31, 4
-12, -82
-70, -12
-66, 78
-96, 1
60, 34
75, -31
-36, 25
-35, 86
10, -33
63, -92
35, 45
36, -22
-30, -45
-70, -27
3, -16
97, 66
14, -23
-48, 24
-34, -43
-75, 14
-1, -20
38, 14
22, -76
-17, 56
87, 82
34, -90
-99, -7
-90, -84
96, 65
14, 50
-54, 60
-82, -65
4, -35
21, -100
39, -17
-55, 43
-55, 68
91, 70
25, 62
29, -76
-49, -79
45, -100
-32, -11
-68, 42
-96, 90
85, -70
-6, 88
-94, -16
-82, 19
-1, -14
-95, -23
-17, 24
-77, -42
14, -41
-81, 94
3, 27
-99, 71
82, -96
-42, 83
-34, 76
93, 34
22, 18
-78, 16
71, -82
-80, 59
-54, -71
-70, -99
-56, -80
59, 4
-26, 51
72, 56
44, -4
-88, 68
-74, -14
-13, -93
71, 1
91, 40
-76, 63
74, -94
-64, 29
23, -18
58, 32
-77, 84
72, -6
31, 55
97, 88
-56, 46
-47, 48
-66, -5
-6, 92
-2, -96
58, 52
-15, -82
-91, 2
-37, 97
37, -38
48, 92
13, -30
31, 65
25, -29
33, 35
-22, 12
4, -56
-29, 5
3, 17
-92, -3
-22, -57
-51, 74
-94, 58
52, -2
-33, 84
0, 67
-85, 23
14, 0
70, -87
-17, -39
24, -95
11, 90
63, 38
40, -70
-72, 17
-77, -86
-98, 85
-100, 59
-14, 35
-25, -16
-51, -91
-15, 17
71, -37
-22, -63
-81, 88
-77, -15
53, 55
-44, -81
-64, -87
62, 34
-86, -25
67, -61
50, -79
59, 51
-70, 32
14, 29
94, 87
79, -2
61, 80
-74, 91
44, -76
87, 94
-36, 54
-76, 39
62, -58
-18, 19
-30, -32
-75, -99
-95, -68
36, -47
1, -95
78, 72
48, 49
49, -91
-22, -5
28, -23
-26, 24
-37, 60
-32, -29
31, 37
83, 83
57, -85
-14, -14
-61, 82
30, 53
-66, 84
98, 87
49, -30
-78, -27
37, -79
-69, -10
39, 33
-47, -60
58, -33
14, -55
-21, 42
41, -74
63, -9
-89, -63
-37, -88
-55, -33
43, -30
-31, 75
-42, 16
-20, -63
77, -70
90, -58
77, -23
-71, 75
-22, 34
-62, -2
-61, -79
-91, -48
-40, -76
74, -47
-25, 3
-18, 65
-21, 38
56, -72
-69, 57
-93, -97
31, -92
-4, 88
-70, -6
39, -71
-22, 81
40, -25
2, 75
-95, 35
78, 15
14, 10
-90, 42
98, 80
7, -76
-26, -60
-27, -30
57, -64
18, 76
70, -18
67, -20
87, -100
-63, 96
-50, -58
88, 95
-67, -86
-71, -33
-20, 0
-39, 42
-57, -90
64, 12
-26, -56
44, -70
53, -83
-3, 95
-76, -80
91, -47
48, -97
22, 69
-17, -73
-27, 6
-81, 52
-93, -26
99, -89
76, -1
-31, 23
-28, -21
75, 98
36, 69
-71, 45
-65, -55
-49, 76
82, 5
57, -63
-57, -59
83, 72
-68, -96
-88, 94
-20, 16
-99, -25
87, 71
72, -2
-96, 61
90, 63
-21, 5
87, 24
17, 55
22, 87
-15, 97
65, -43
13, 78
35, -32
-74, -64
-96, 62
53, -86
62, 69
31, 14
78, -97
-17, -21
-43, 6
71, -17
-81, -26
30, 49
56, -67
34, -91
-35, 16
-23, -7
30, 70
-30, 1
-49, 31
92, -86
-98, -53
47, -59
-56, -63
53, 95
76, -2
95, -59
76, -8
-14, 6
62, 67
86, -77
-77, -71
80, -46
-27, 33
35, -18
-50, -84
13, -19
-25, -56
-27, -22
-2, -70
-14, -51
-4, -99
-54, 95
38, 22
-26, -18
-47, -9
31, -72
30, -1
-18, -83
23, -32
-50, 1
69, -56
-29, -11
65, -99
17, 70
-50, 20
61, 77
-71, -65
-34, -95
92, -54
51, 77
44, -8
15, -96
-87, 8
-71, 17
-41, -28
62, -49
84, -24
67, 24
-48, -43
57, 24
-79, 32
-60, -67
42, 13
-14, 69
-61, 13
-56, -70
3, -49
-53, -51
-76, -40
75, -74
19, -86
-12, -99
9, 24
-99, 11
39, -31
-99, 82
27, 92
87, 17
-86, -6
79, -4
-9, -41
-33, -41
-57, 38
-26, 66
35, 61
-74, 22
99, 48
-16, 54
-28, -63
78, 40
-26, -59
13, -77
6, 35
-72, 75
39, 39
98, -35
-27, 85
21, -44
91, -36
58, -43
-99, 93
96, 30
97, -49
-79, -52
-56, 90
-46, 86
-65, -52
-48, -77
-77, -60
-6, -51
65, 0
75, -59
-10, -72
-39, -65
95, 47
37, -4
-37, 57
27, -70
71, -67
62, 88
-36, 61
-89, -94
68, 7
-60, -59
20, 22
-16, -63
-42, -41
-73, -24
97, 14
2, 38
-93, 37
-99, 44
-79, -48
-37, -4
83, 52
75, -57
99, 72
39, 70
53, -18
-41, -91
42, 75
-31, 46
62, 55
-24, 40
0, 50
3, 36
-6, -97
45, -32
-80, -48
13, 86
-29, -56
-67, 0
-12, 46
-4, 39
23, 41
-86, -54
-56, -21
98, 70
-62, -57
50, -68
43, 24
2, 76
97, -92
81, -39
-8, 92
4, 96
80, -100
94, 5
-13, -36
-9, -40
48, -41
-92, -33
58, -73
46, 43
-30, -38
-52, -18
-53, 27
65, -92
61, -13
8, 90
32, 52
-63, -30
95, -22
13, 44
55, -41
-87, -21
29, 87
-30, -91
9, -9
34, -26
-76, -85
-95, 62
71, -2
-53, 84
10, -69
-29, 28
37, 17
-65, 24
54, -32
-39, -68
72, -76
-34, -96
91, -19
54, -4
6, 96
-18, -75
39, 36
-85, -33
14, 32
43, -96
-23, -11
-35, 28
-68, -25
87, 89
24, -39
77, -10
-68, -47
-3, 80
-31, -24
98, 89
97, 57
41, 52
-56, 83
-90, -17
33, -23
46, 55
79, 83
-53, -94
-62, -76
-17, -69
50, 39
-98, 2
34, 2
-38, 78
-53, 39
-25, -99
-92, 49
61, 58
-46, 81
-67, -34
44, -28
-40, 70
97, -65
45, 95
74, -76
47, -78
-5, 71
-16, 55
77, -100
-33, 81
-43, -76
-27, 1
-25, -26
77, 69
99, -76
35, -37
73, -79
24, 27
-64, 67
-55, 82
82, 58
18, 92
-92, -46
-61, 49
-63, 90
-58, 33
82, -70
-25, 70
99, 7
-43, 36
53, -54
-36, 76
14, 26
-79, -24
47, 37
57, 89
50, -58
54, 44
69, 24
-25, 91
91, 31
54, 96
42, 99
-21, -40
-88, -84
-21, 47
-17, 85
-86, 40
-80, 56
-59, -50
37, 35
-2, 95
69, 6
86, -44
54, 39
41, -23
13, -56
-12, -15
64, -29
97, -56
38, -56
17, 9
9, 5
58, -66
26, 86
-11, 73
-27, 49
-54, -78
-47, 27
-69, 12
51, 54
9, -76
-10, -76
-29, 58
50, 6
-83, -87
61, -95
97, -10
-82, 36
63, 54
4, -100
-47, 87
-44, 72
-51, 59
43, 5
13, 16
-55, -1
-53, -42
-80, 75
19, -52
-61, 12
-89, 53
-81, -82
-20, 19
-7, -93
-19, 95
67, -86
68, 26
9, 82
-60, 40
13, -80
20, -68
23, 95
82, -4
88, -58
-44, 21
9, 78
71, 22
36, 49
-73, -77
50, -11
-77, -24
98, 29
52, 93
-21, 56
-86, -55
27, -33
-29, 65
-63, -58
71, -61
-49, -100
71, -69
24, -70
83, -62
-93, 26
-46, -30
-49, -12
-89, 41
-69, 47
-31, 51
-53, 83
-13, -54
31, 77
-44, -89
16, 37
-18, -81
46, -37
-85, -76
79, -65
-55, -26
27, -79
98, -50
-23, -26
40, -51
34, 39
-53, -98
-63, 62
44, 0
40, 97
-93, 46
-26, -71
17, -31
-23, 52
-100, 17
-89, -20
-51, 2
-41, -32
14, -73
-12, 30
88, 44
30, 95
-58, 5
-89, -37
-75, 46
-10, 91
66, -4
-95, -13
61, -2
3, -80
35, 96
-87, -29
2, -97
11, 15
30, 80
-61, 50
97, -8
-46, -60
45, 0
-30, -46
-98, 90
10, 39
79, -12
97, -22
49, 46
-27, -10
30, -31
40, -30
5, -25
-64, -14
54, -97
76, -86
24, -17
-95, -11
-80, 91
-69, 77
-59, 89
-37, -65
-21, 48
94, -12
-53, -33
-59, 25
-13, -94
-58, -24
-57, 14
67, 38
74, 15
51, 86
65, -57
-62, -11
-97, 70
4, -64
-31, -64
88, 64
47, 96
-77, 11
-99, 69
86, -91
56, 45
-68, 56
61, -77
-39, -59
-46, 74
-67, -14
-34, 41
-87, -97
-61, -37
66, 6
17, -18
42, -90
59, 41
-11, 70
80, 62
86, 78
-79, -65
-76, -46
-84, 80
-98, 91
36, 64
32, -93
-49, -52
54, -37
89, -51
-38, -86
13, 46
-37, 38
93, -32
-89, 78
52, 70
-71, 10
-5, 66
-5, -14
-25, -24
-32, -49
-54, -84
33, -77
-15, 25
-72, -50
42, -94
8, 93
-100, -78
-25, 13
-54, 81
65, 98
10, -63
-29, 17
91, -79
48, 59
-33, -67
-34, -4
96, 18
50, 83
89, -82
5, 10
-69, -100
19, -6
74, 37
-22, -28
-57, 8
-61, 33
25, 1
-7, -20
-3, 36
-65, -65
11, 70
-58, -48
-27, 7
76, 24
35, -90
-93, 99
48, 99
-89, 96
46, -26
96, -3
-67, 63
-60, 96
-73, 42
-58, -69
89, 42
0, -36
12, -18
-90, 96
-8, -28
24, -47
94, -4
72, -99
57, -72
-51, 73
-73, -76
89, 73
-25, -21
-47, 59
84, -1
74, 46
-38, 66
-99, -63
-66, -86
53, -33
-87, -94
-95, -47
4, 39
-37, -42
87, 13
51, 40
-46, 68
41, -44
67, 3
34, 46
24, -51
62, -56
-82, -86
-68, -21
-90, 53
-2, -45
52, 97
-5, -67
-79, -70
72, -31
55, 95
97, -1
11, -10
9, 53
-38, 83
46, -81
77, 2
-40, -42
15, 12
-60, -74
-93, -11
94, -100
-22, 43
-91, 37
-100, -38
-52, -17
79, 4
-6, 69
43, -39
-67, 2
-30, -94
1, 59
7, 73
31, 28
77, 52
66, -100
-59, 94
-94, 27
17, 34
-54, -65
57, -53
-36, -94
-68, 85
45, -74
-58, -96
-83, 57
88, 73
-87, 44
-100, 69
-100, 63
30, 90
-20, -81
32, -11
-11, -61
-28, -75
-96, 14
10, 7
-33, 45
26, -56
10, -37
-89, 57
57, 87
-47, -4
-50, -9
84, -99
-83, -74
42, 92
20, 33
97, 7
11, 93
-99, 86
25, -51
35, 99
98, -4
36, 25
6, -11
-95, 74
-57, 28
87, -23
1, -85
-6, -53
-76, 77
-37, 33
-60, 32
-84, 16
-87, -51
-16, -84
78, 38
-82, 87
-65, 31
-89, 84
-52, -77
36, -88
50, 16
23, 20
12, 97
-40, 39
-54, -75
58, 64
-36, 88
19, -70
-47, -58
-29, 68
97, -96
74, -54
-88, -26
-62, -42
-69, -17
-48, -72
-4, -4
6, 76
-38, -99
-70, -55
-78, -87
-6, -100
97, -93
-38, -65
-28, -72
-80, -78
44, -6
24, 40
93, 40
-99, -61
72, -5
-99, 30
-48, 36
4, -93
64, 98
69, 32
-10, 44
32, -53
96, 91
13, 79
25, -57
36, 87
-64, -70
-50, -98
70, 49
-94, -58
66, -85
80, -95
90, -31
15, 86
-61, -70
48, 29
-98, 53
5, 87
96, 74
97, -32
55, -51
-37, 93
-33, -7
-67, 24
36, 13
-51, -26
-39, -45
-57, 0
92, 93
30, -37
-28, 89
18, 79
60, 62
11, -15
23, -88
-3, -19
-25, -73
-12, 58
68, -55
-4, -22
86, 95
-72, -5
35, -88
32, -9
26, 33
-94, 89
14, 6
49, -71
-70, 77
60, 24
19, -87
-15, -94
74, 48
-81, 35
-88, 62
-74, -68
-64, -89
96, -21
-94, 35
-52, 80
-27, 44
-2, 18
19, -49
79, 65
-19, 24
-18, -6
-16, 5
-81, 41
12, -3
-97, -41
48, 15
-35, -23
70, -91
7, 28
-7, 14
-79, -93
94, 48
5, 15
-60, 94
91, 39
49, -20
-90, 9
26, -98
-3, 41
19, 26
-60, 21
53, 17
-91, 0
-10, 1
-15, -19
30, 17
21, -96
12, -70
-10, 27
-89, -21
-38, 2
-50, 59
-12, -53
-91, -33
85, 35
-66, -24
72, 40
18, -61
13, 67
24, 50
51, -37
11, -65
-26, -81
94, 78
-22, 3
-52, 19
-58, 80
-85, 33
-69, 3
60, -61
-45, 76
-93, 76
54, 86
90, -81
-40, -87
62, 81
-59, 46
44, -86
-4, -90
-89, -8
-13, -27
70, -56
53, -34
47, -79
89, 74
-1, 91
41, -52
-21, 45
-58, 3
-10, -49
-48, -16
-71, 36
-83, -41
77, 77
-86, -26
24, 63
0, 54
-29, 8
15, 14
-30, 14
80, -97
33, -11
-30, 99
-20, -16
-77, 13
53, -77
76, 15
3, 37
-31, -51
89, -99
22, -46
-39, -14
9, 91
-11, -55
-48, -75
18, 75
31, 36
-73, 47
44, -68
-14, 13
7, 8
-22, 84
-11, -7
-14, -98
44, 86
-86, 97
-79, 0
-29, 12
-98, -13
21, 98
-68, 13
-68, 44
-10, 96
15, -79
-77, -31
17, -100
-28, -14
-88, -93
67, 53
-45, -27
-29, -99
-10, 12
21, 33
-74, 86
-63, -47
-24, -7
68, 71
-63, 44
15, -71
91, 88
-19, 79
-36, 95
85, -42
34, -14
-57, -36
-8, -80
-83, 69
-19, 91
40, 61
90, 96
-33, 41
-66, -76
18, -62
-94, -69
88, -46
92, -65
-94, 55
86, -34
-49, -28
-58, -49
33, 83
-15, 42
-10, -97
75, 43
20, -47
44, 63
25, -8
7, -3
-11, 72
-27, 38
-7, 59
-28, -32
63, 56
-57, 69
-60, 51
29, 6
-46, 50
-95, -91
55, 73
-86, -13
-87, -85
-52, -88
-48, -6
-99, -53
17, -91
-2, 13
-68, 80
-68, -92
91, -55
-15, 53
70, 12
44, 8
-17, 23
21, -73
-34, 74
67, 55
0, 20
74, 4
-12, 37
68, 92
-85, 65
34, 31
24, 79
-78, -44
56, 74
-76, -50
4, -22
43, -76
-37, -63
98, 94
-81, -1
37, 57
-86, -69
-25, -14
-7, 23
88, 52
-34, 48
-34, -83
-64, 4
70, 34
9, -20
-1, 11
-100, 73
-76, -6
16, 3
-60, -92
-16, -62
-45, -5
-88, -87
18, -91
-94, 68
6, 99
68, -73
-89, 82
-53, -76
51, -4
76, -98
81, -59
-1, -5
99, 8
28, 60
84, 22
49, 14
2, -38
-85, -64
97, -98
44, 35
-19, -57
-16, -10
-68, -56
94, 72
37, -81
31, -79
43, -5
22, -18
48, -15
-78, 57
25, 11
-80, 65
78, 69
-26, 54
67, 86
-93, -4
92, 61
-85, 80
66, -42
70, 75
-3, -46
60, -99
-96, -58
3, 79
46, -50
-74, 82
52, -95
83, -67
-71, -88
-41, 16
50, 8
95, 16
-31, -55
-14, 52
-15, -78
61, 36
-73, -100
-35, -5
38, -88
-4, -83
-75, 58
6, 72
47, -14
-51, 84
6, 70
48, -30
-21, 4
-30, -70
72, 84
-99, 16
82, -44
5, 27
-64, -57
0, 26
-10, 52
-22, -99
-23, 57
80, -63
-16, 42
55, 87
17, 88
31, -25
98, -22
78, 94
59, -96
-32, 34
-69, -6
